2016-11-09, 22:36:00, 298, 20Q 58ms 53E 0T 38ms 21max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-10, 08:15:01, 472, 20Q 159ms 53E 0T 61ms 31max, 0, 6, 66, SRV-WEB11, v3, v1
2016-11-10, 08:16:00, 324, 19Q 53ms 53E 0T 33ms 17max, 0, 5, 66, SRV-WEB11, v3, v1
2016-11-10, 08:17:00, 334, 20Q 78ms 53E 0T 42ms 24max, 0, 5, 66, SRV-WEB11, v3, v1
2016-11-10, 08:18:01, 316, 20Q 55ms 53E 0T 41ms 25max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-10, 08:19:00, 358, 20Q 82ms 53E 0T 40ms 24max, 0, 7, 66, SRV-WEB12, v3, v1
2016-11-10, 08:20:00, 338, 20Q 111ms 53E 0T 87ms 65max, 0, 4, 66, SRV-WEB11, v3, v1
2016-11-10, 08:21:00, 278, 19Q 34ms 53E 0T 37ms 21max, 0, 8, 66, SRV-WEB11, v3, v1
2016-11-10, 08:22:00, 328, 19Q 81ms 53E 0T 35ms 19max, 0, 4, 66, SRV-WEB11, v3, v1
2016-11-10, 08:23:00, 302, 19Q 74ms 53E 0T 110ms 56max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 08:24:00, 315, 19Q 52ms 53E 0T 66ms 37max, 0, 4, 66, SRV-WEB11, v3, v1
2016-11-10, 08:25:00, 129, 20Q 33ms 53E 0T 15ms 8max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 08:31:16, 322, 20Q 56ms 53E 0T 35ms 22max, 0, 6, 66, SRV-WEB12, v3, v1
2016-11-10, 08:32:00, 533, 20Q 145ms 53E 0T 123ms 69max, 0, 5, 66, SRV-WEB11, v3, v1
2016-11-10, 08:33:00, 198, 19Q 44ms 53E 0T 26ms 15max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 08:34:00, 201, 20Q 77ms 53E 0T 23ms 14max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 08:35:00, 186, 20Q 42ms 53E 0T 39ms 21max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 08:36:00, 147, 19Q 16ms 53E 0T 15ms 8max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 08:37:00, 346, 20Q 60ms 53E 0T 31ms 17max, 0, 4, 66, SRV-WEB11, v3, v1
2016-11-10, 08:38:00, 486, 20Q 218ms 53E 0T 85ms 45max, 0, 3, 66, SRV-WEB11, v3, v1
2016-11-10, 08:39:00, 315, 19Q 55ms 53E 0T 46ms 26max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-10, 08:40:00, 534, 20Q 180ms 53E 0T 45ms 25max, 0, 6, 66, SRV-WEB12, v3, v1
2016-11-10, 08:41:00, 453, 20Q 250ms 53E 0T 139ms 76max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 08:42:00, 1329, 20Q 71ms 53E 0T 34ms 20max, 0, 5, 66, SRV-WEB12, v3, v1
2016-11-10, 08:43:00, 484, 20Q 201ms 53E 0T 28ms 15max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 08:44:01, 258, 20Q 104ms 53E 0T 25ms 13max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 08:45:00, 398, 19Q 87ms 53E 0T 75ms 40max, 0, 4, 66, SRV-WEB11, v3, v1
2016-11-10, 09:46:00, 358, 19Q 46ms 53E 0T 102ms 66max, 0, 25, 66, SRV-WEB12, v3, v1
2016-11-10, 09:47:00, 139, 20Q 29ms 53E 0T 15ms 8max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 09:48:00, 230, 20Q 78ms 53E 0T 74ms 45max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 09:49:01, 261, 20Q 76ms 53E 0T 55ms 46max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 09:50:00, 395, 20Q 225ms 53E 0T 160ms 132max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 10:52:00, 469, 20Q 101ms 53E 0T 87ms 48max, 0, 5, 66, SRV-WEB12, v3, v1
2016-11-10, 10:53:00, 255, 19Q 20ms 53E 0T 29ms 15max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 10:54:00, 241, 20Q 67ms 53E 0T 51ms 39max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 10:55:01, 421, 19Q 47ms 53E 0T 78ms 49max, 0, 6, 66, SRV-WEB12, v3, v1
2016-11-10, 11:56:00, 320, 20Q 44ms 53E 0T 38ms 22max, 0, 5, 66, SRV-WEB12, v3, v1
2016-11-10, 11:57:01, 492, 20Q 71ms 53E 0T 46ms 25max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 11:58:00, 432, 20Q 104ms 53E 0T 28ms 17max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 11:59:00, 262, 20Q 55ms 53E 0T 42ms 22max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 12:00:00, 286, 20Q 100ms 53E 0T 61ms 33max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 12:01:01, 291, 20Q 38ms 53E 0T 37ms 20max, 0, 2, 66, SRV-WEB12, v3, v1
2016-11-10, 13:03:00, 262, 20Q 65ms 53E 0T 38ms 20max, 0, 2, 66, SRV-WEB12, v3, v1
2016-11-10, 13:04:00, 235, 20Q 75ms 53E 0T 61ms 43max, 0, 2, 66, SRV-WEB12, v3, v1
2016-11-10, 13:05:00, 251, 20Q 85ms 53E 0T 31ms 20max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 13:06:00, 692, 20Q 59ms 53E 0T 50ms 28max, 0, 4, 66, SRV-WEB13, v3, v1
2016-11-10, 13:07:00, 328, 20Q 153ms 53E 0T 94ms 69max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 13:08:00, 467, 20Q 127ms 53E 0T 80ms 51max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 14:08:01, 398, 20Q 81ms 53E 0T 63ms 40max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 14:09:00, 621, 20Q 358ms 53E 0T 172ms 88max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-10, 14:10:00, 1412, 20Q 1119ms 53E 0T 83ms 54max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-10, 14:11:00, 391, 20Q 176ms 53E 0T 149ms 98max, 0, 2, 66, SRV-WEB12, v3, v1
2016-11-10, 14:12:00, 322, 19Q 54ms 53E 0T 92ms 76max, 0, 8, 66, SRV-WEB12, v3, v1
2016-11-10, 14:14:00, 121, 19Q 21ms 53E 0T 26ms 13max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 15:14:00, 362, 19Q 32ms 53E 0T 47ms 33max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 15:15:00, 257, 20Q 86ms 53E 0T 22ms 13max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 15:16:00, 195, 19Q 53ms 53E 0T 64ms 55max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 15:17:00, 269, 20Q 136ms 53E 0T 36ms 25max, 0, 4, 66, SRV-WEB14, v3, v1
2016-11-10, 15:18:00, 251, 20Q 85ms 53E 0T 37ms 24max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 15:19:00, 390, 20Q 110ms 53E 0T 44ms 28max, 0, 3, 66, SRV-WEB14, v3, v1
2016-11-10, 16:20:00, 396, 20Q 198ms 53E 0T 58ms 45max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 16:21:00, 418, 20Q 171ms 53E 0T 118ms 91max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 16:22:00, 213, 19Q 92ms 53E 0T 21ms 11max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 16:23:01, 424, 20Q 38ms 53E 0T 40ms 25max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 16:24:00, 186, 19Q 45ms 53E 0T 51ms 41max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 16:25:01, 287, 20Q 58ms 53E 0T 52ms 33max, 0, 2, 66, SRV-WEB11, v3, v1
2016-11-10, 16:26:00, 363, 20Q 222ms 53E 0T 23ms 14max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 16:27:00, 592, 20Q 440ms 53E 0T 35ms 19max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 16:28:00, 258, 19Q 59ms 53E 0T 100ms 52max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 16:29:00, 281, 20Q 76ms 53E 0T 57ms 39max, 0, 3, 66, SRV-WEB11, v3, v1
2016-11-10, 16:30:01, 368, 20Q 214ms 53E 0T 89ms 49max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 16:31:00, 290, 20Q 142ms 53E 0T 34ms 17max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 16:32:00, 189, 19Q 31ms 53E 0T 47ms 30max, 0, 2, 66, SRV-WEB13, v3, v1
2016-11-10, 16:33:00, 331, 19Q 46ms 53E 0T 52ms 34max, 0, 1, 66, SRV-WEB14, v3, v1
2016-11-10, 16:34:00, 256, 20Q 72ms 53E 0T 52ms 37max, 0, 2, 66, SRV-WEB11, v3, v1
2016-11-10, 16:35:00, 261, 19Q 68ms 53E 0T 82ms 60max, 0, 3, 66, SRV-WEB12, v3, v1
2016-11-10, 16:36:00, 284, 20Q 107ms 53E 0T 102ms 60max, 0, 2, 66, SRV-WEB11, v3, v1
2016-11-10, 16:37:00, 282, 19Q 66ms 53E 0T 112ms 69max, 0, 2, 66, SRV-WEB11, v3, v1
2016-11-10, 16:38:00, 232, 20Q 58ms 53E 0T 30ms 16max, 0, 5, 66, SRV-WEB12, v3, v1
2016-11-10, 17:38:00, 156, 20Q 27ms 53E 0T 24ms 16max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 17:39:01, 229, 20Q 30ms 53E 0T 35ms 26max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 17:40:00, 190, 20Q 27ms 53E 0T 27ms 19max, 0, 4, 66, SRV-WEB14, v3, v1
2016-11-10, 17:41:00, 338, 20Q 96ms 53E 0T 43ms 25max, 0, 3, 66, SRV-WEB13, v3, v1
2016-11-10, 17:42:00, 183, 20Q 18ms 53E 0T 21ms 12max, 0, 2, 66, SRV-WEB14, v3, v1
2016-11-10, 17:43:00, 168, 20Q 42ms 53E 0T 24ms 12max, 0, 2, 66, SRV-WEB11, v3, v1
2016-11-10, 19:45:00, 667, 19Q 487ms 52E 0T 31ms 16max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 19:46:00, 263, 20Q 27ms 52E 0T 20ms 11max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-10, 19:47:00, 197, 20Q 36ms 52E 0T 30ms 17max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-10, 19:48:00, 468, 20Q 183ms 52E 0T 18ms 9max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-10, 19:49:00, 200, 20Q 41ms 52E 0T 34ms 18max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-10, 19:50:00, 405, 20Q 222ms 52E 0T 20ms 11max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-10, 19:51:00, 199, 20Q 72ms 52E 0T 20ms 12max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 20:52:00, 415, 20Q 270ms 52E 0T 56ms 29max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 20:53:01, 301, 20Q 76ms 52E 0T 40ms 21max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 20:54:00, 605, 20Q 394ms 52E 0T 81ms 67max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 20:55:00, 266, 19Q 23ms 52E 0T 31ms 18max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-10, 20:56:00, 188, 19Q 57ms 52E 0T 24ms 13max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 20:57:00, 269, 20Q 63ms 52E 0T 34ms 18max, 0, 4, 64, SRV-WEB11, v3, v1
2016-11-10, 20:58:00, 245, 20Q 34ms 52E 0T 23ms 12max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-10, 21:59:00, 212, 20Q 65ms 52E 0T 34ms 17max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 22:00:01, 269, 20Q 43ms 52E 0T 32ms 17max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-10, 22:01:00, 202, 19Q 55ms 52E 0T 40ms 26max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-10, 22:02:00, 286, 20Q 146ms 52E 0T 36ms 19max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 22:03:00, 372, 20Q 82ms 52E 0T 56ms 43max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-10, 22:04:00, 207, 20Q 51ms 52E 0T 32ms 16max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-10, 22:05:00, 256, 20Q 93ms 52E 0T 39ms 21max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-10, 22:06:00, 349, 20Q 90ms 52E 0T 30ms 15max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-10, 23:07:00, 229, 20Q 31ms 52E 0T 32ms 18max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 23:08:01, 293, 20Q 142ms 52E 0T 32ms 20max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 23:09:00, 246, 20Q 31ms 52E 0T 25ms 14max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-10, 23:10:00, 257, 20Q 81ms 52E 0T 30ms 17max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 23:11:01, 258, 20Q 140ms 52E 0T 28ms 14max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-10, 23:12:00, 356, 20Q 174ms 52E 0T 75ms 52max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-10, 23:13:00, 205, 19Q 32ms 52E 0T 19ms 10max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-10, 23:14:00, 380, 20Q 53ms 52E 0T 17ms 9max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:15:00, 320, 20Q 99ms 52E 0T 43ms 25max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 00:16:00, 232, 20Q 89ms 52E 0T 22ms 13max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:17:01, 344, 19Q 23ms 52E 0T 22ms 11max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:18:01, 218, 20Q 43ms 52E 0T 25ms 15max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 00:19:00, 222, 20Q 37ms 52E 0T 33ms 19max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:20:00, 312, 20Q 121ms 52E 0T 74ms 38max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:21:00, 231, 19Q 40ms 52E 0T 33ms 20max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-11, 00:22:00, 207, 20Q 52ms 52E 0T 56ms 28max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:23:00, 338, 20Q 35ms 52E 0T 28ms 14max, 0, 4, 64, SRV-WEB13, v3, v1
2016-11-11, 00:24:00, 292, 20Q 62ms 52E 0T 51ms 38max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:25:00, 268, 20Q 39ms 52E 0T 26ms 15max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:26:00, 222, 20Q 60ms 52E 0T 42ms 30max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 00:27:00, 325, 20Q 111ms 52E 0T 96ms 70max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:28:00, 239, 20Q 77ms 52E 0T 70ms 37max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:29:00, 245, 20Q 70ms 52E 0T 22ms 12max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:30:00, 204, 20Q 43ms 52E 0T 30ms 15max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:31:00, 183, 19Q 33ms 52E 0T 32ms 16max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-11, 00:32:00, 234, 20Q 50ms 52E 0T 24ms 13max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 00:33:01, 248, 20Q 71ms 52E 0T 62ms 42max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:34:00, 210, 20Q 50ms 52E 0T 42ms 34max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:35:00, 173, 20Q 38ms 52E 0T 25ms 13max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:36:00, 283, 20Q 70ms 52E 0T 45ms 26max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 00:37:00, 214, 20Q 32ms 52E 0T 23ms 12max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:38:01, 183, 20Q 38ms 52E 0T 29ms 16max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:39:00, 237, 20Q 65ms 52E 0T 22ms 11max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:40:00, 223, 20Q 52ms 52E 0T 29ms 18max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:41:00, 180, 20Q 42ms 52E 0T 35ms 21max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:42:00, 231, 20Q 49ms 52E 0T 26ms 17max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 00:46:21, 173, 20Q 31ms 52E 0T 22ms 11max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 00:47:01, 250, 20Q 76ms 52E 0T 33ms 18max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:48:00, 220, 20Q 33ms 52E 0T 26ms 14max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 00:49:00, 236, 20Q 59ms 52E 0T 69ms 35max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:50:00, 240, 20Q 36ms 52E 0T 26ms 14max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:51:00, 170, 20Q 30ms 52E 0T 17ms 9max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 00:52:00, 229, 20Q 42ms 52E 0T 45ms 28max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-11, 00:53:00, 243, 20Q 58ms 52E 0T 25ms 13max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:54:01, 238, 20Q 34ms 52E 0T 22ms 11max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 00:55:00, 249, 20Q 32ms 52E 0T 21ms 11max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 00:56:00, 189, 20Q 39ms 52E 0T 37ms 22max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 00:57:00, 571, 20Q 354ms 52E 0T 51ms 40max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 00:58:00, 224, 20Q 48ms 52E 0T 33ms 18max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 00:59:00, 190, 20Q 34ms 52E 0T 28ms 18max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 01:00:00, 255, 19Q 87ms 52E 0T 35ms 19max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:01:00, 229, 20Q 53ms 52E 0T 36ms 19max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 01:02:00, 209, 19Q 51ms 52E 0T 39ms 22max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:03:00, 200, 19Q 34ms 52E 0T 28ms 15max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:04:00, 211, 20Q 33ms 52E 0T 25ms 13max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 01:05:00, 253, 20Q 83ms 52E 0T 55ms 38max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:06:00, 340, 20Q 31ms 52E 0T 20ms 10max, 0, 4, 64, SRV-WEB14, v3, v1
2016-11-11, 01:07:00, 253, 19Q 56ms 52E 0T 51ms 34max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-11, 01:08:00, 294, 20Q 62ms 52E 0T 56ms 40max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 01:09:00, 233, 20Q 35ms 52E 0T 29ms 19max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 01:10:00, 224, 20Q 46ms 52E 0T 46ms 29max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:11:01, 181, 20Q 40ms 52E 0T 37ms 19max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 01:12:00, 251, 20Q 47ms 52E 0T 41ms 24max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-11, 01:13:00, 299, 20Q 76ms 52E 0T 27ms 14max, 0, 4, 64, SRV-WEB13, v3, v1
2016-11-11, 01:14:00, 203, 20Q 24ms 52E 0T 25ms 15max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 01:15:00, 229, 20Q 45ms 52E 0T 33ms 17max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 01:16:00, 290, 19Q 85ms 52E 0T 100ms 54max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 01:17:00, 147, 19Q 18ms 52E 0T 17ms 9max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 01:18:00, 221, 20Q 43ms 52E 0T 31ms 16max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 01:19:00, 274, 20Q 61ms 52E 0T 37ms 29max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 01:20:00, 221, 20Q 57ms 52E 0T 29ms 16max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-11, 01:21:00, 212, 20Q 27ms 52E 0T 20ms 11max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 02:22:00, 239, 20Q 23ms 52E 0T 27ms 16max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 02:23:00, 190, 20Q 49ms 52E 0T 50ms 37max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 02:24:00, 218, 19Q 36ms 52E 0T 29ms 16max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-11, 02:25:00, 199, 19Q 42ms 52E 0T 33ms 17max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 02:26:00, 224, 20Q 34ms 52E 0T 23ms 13max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 02:27:00, 265, 20Q 83ms 52E 0T 42ms 27max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 03:27:00, 250, 19Q 83ms 52E 0T 47ms 26max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-11, 03:28:00, 147, 20Q 38ms 52E 0T 27ms 14max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 03:29:00, 179, 20Q 27ms 52E 0T 19ms 10max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 03:30:00, 244, 20Q 44ms 52E 0T 37ms 20max, 0, 4, 64, SRV-WEB11, v3, v1
2016-11-11, 03:31:01, 216, 20Q 24ms 52E 0T 18ms 10max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 03:32:00, 233, 20Q 26ms 52E 0T 18ms 10max, 0, 4, 64, SRV-WEB14, v3, v1
2016-11-11, 04:33:00, 190, 20Q 41ms 52E 0T 32ms 19max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 04:34:00, 191, 20Q 70ms 52E 0T 30ms 16max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 04:35:00, 217, 20Q 42ms 52E 0T 21ms 12max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 04:36:00, 234, 20Q 68ms 52E 0T 25ms 13max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 04:37:00, 168, 20Q 20ms 52E 0T 20ms 12max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 04:38:01, 277, 20Q 46ms 52E 0T 26ms 16max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 04:39:00, 183, 20Q 30ms 52E 0T 23ms 13max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 04:40:00, 213, 20Q 42ms 52E 0T 31ms 16max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-11, 05:41:00, 608, 20Q 281ms 52E 0T 56ms 47max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 05:42:00, 169, 19Q 23ms 52E 0T 23ms 15max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-11, 05:43:00, 300, 20Q 73ms 52E 0T 26ms 14max, 0, 4, 64, SRV-WEB13, v3, v1
2016-11-11, 05:44:00, 293, 20Q 156ms 52E 0T 37ms 23max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 05:45:00, 204, 20Q 48ms 52E 0T 37ms 19max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 05:46:00, 269, 20Q 34ms 52E 0T 19ms 10max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 06:47:00, 214, 20Q 41ms 52E 0T 37ms 21max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 06:48:00, 212, 19Q 36ms 52E 0T 30ms 15max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 06:49:00, 209, 20Q 47ms 52E 0T 27ms 15max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 06:50:00, 268, 20Q 46ms 52E 0T 52ms 37max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 06:51:00, 209, 20Q 34ms 52E 0T 25ms 14max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-11, 06:52:00, 215, 20Q 43ms 52E 0T 41ms 25max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 06:53:00, 269, 20Q 55ms 52E 0T 64ms 33max, 0, 3, 64, SRV-WEB14, v3, v1
2016-11-11, 07:49:00, 184, 20Q 38ms 52E 0T 39ms 22max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 07:50:00, 337, 20Q 48ms 52E 0T 30ms 15max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 07:51:00, 515, 19Q 31ms 52E 0T 19ms 10max, 0, 3, 64, SRV-WEB13, v3, v1
2016-11-11, 07:52:00, 195, 20Q 41ms 52E 0T 21ms 11max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 07:53:00, 212, 19Q 48ms 52E 0T 31ms 17max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 07:54:00, 430, 20Q 56ms 52E 0T 35ms 20max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-11, 07:55:00, 194, 19Q 31ms 52E 0T 27ms 15max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-11, 07:56:00, 262, 19Q 43ms 52E 0T 49ms 31max, 0, 4, 64, SRV-WEB12, v3, v1
2016-11-11, 07:57:00, 271, 20Q 55ms 52E 0T 38ms 19max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-11, 07:58:01, 601, 19Q 45ms 52E 0T 245ms 199max, 0, 3, 64, SRV-WEB14, v3, v1
